label,title,speaker,lines
1,The Schuyler Sisters,BURR,You searchin for an urchin who can give you ideals?
1,The Schuyler Sisters,ANGELICA,"Burr, you disgust me"
1,The Schuyler Sisters,BURR,"Ah, so you've discussed me"
1,The Schuyler Sisters,BURR,"I'm a trust fund, baby, you can trust me!"
1,The Schuyler Sisters,ANGELICA,I've been reading Common Sense by Thomas Paine
1,The Schuyler Sisters,ANGELICA,So men say that I'm intense or I'm insane
1,The Schuyler Sisters,ANGELICA,You want a revolution? I want a revelation
1,The Schuyler Sisters,ANGELICA,So listen to my declaration:
1,The Schuyler Sisters,ANGELICA/ELIZA/PEGGY,"""We hold these truths to be self-evident"
1,The Schuyler Sisters,ANGELICA/ELIZA/PEGGY,That all men are created equal"
1,The Schuyler Sisters,ANGELICA,And when I meet Thomas Jefferson
1,The Schuyler Sisters,COMPANY,Unh!
1,The Schuyler Sisters,ANGELICA,I'm 'a compel him to include women in the sequel!
1,The Schuyler Sisters,WOMEN,Work!
1,The Schuyler Sisters,ELIZA,"Look around, look around at how"
1,The Schuyler Sisters,ELIZA,Lucky we are to be alive right now!
1,The Schuyler Sisters,ELIZA/PEGGY,"Look around, look around at how"
1,The Schuyler Sisters,ELIZA/PEGGY,Lucky we are to be alive right now!
1,The Schuyler Sisters,ANGELICA/ELIZA/PEGGY,History is happening in Manhattan and we just happen to be
1,The Schuyler Sisters,ANGELICA/ELIZA/PEGGY,In the greatest city in the world!
1,The Schuyler Sisters,ANGELICA/ELIZA/PEGGY & COMPANY,In the greatest city in the world!
1,The Schuyler Sisters,ANGELICA,Cuz I've been reading Common Sense by Thomas Paine
1,The Schuyler Sisters,ELIZA/PEGGY,"Look around, look around"
1,The Schuyler Sisters,MEN,Hey! Hey! Hey! Hey!
1,The Schuyler Sisters,ANGELICA,So men say that I'm intense or I'm insane
1,The Schuyler Sisters,ELIZA/PEGGY,The revolution's happening in-
1,The Schuyler Sisters,MEN,Hey! Hey! Hey! Hey!
1,The Schuyler Sisters,ANGELICA,You want a revolution? I want a revelation
1,The Schuyler Sisters,ELIZA/PEGGY,New York!
1,The Schuyler Sisters,WOMEN,"Look around, look around, the revolution's happening"
1,The Schuyler Sisters,ELIZA/PEGGY,In New York!
1,The Schuyler Sisters,ANGELICA,So listen to my declaration:
1,The Schuyler Sisters,ANGELICA/ELIZA/PEGGY,We hold these truths to be self evident that all men are created equal
1,The Schuyler Sisters,FEMALE ENSEMBLE,"Look around, look around"
1,The Schuyler Sisters,WOMEN,"Hey, hey, hey, hey"
1,The Schuyler Sisters,ANGELICA/ELIZA/PEGGY,Whoo!
1,The Schuyler Sisters,FEMALE ENSEMBLE,At how lucky we are to be alive right now
1,The Schuyler Sisters,WOMEN,"Hey, hey, hey, hey"
1,The Schuyler Sisters,FULL COMPANY,"Look around, look around at how lucky we are to be alive right now!"
1,The Schuyler Sisters,FULL COMPANY,History is happening in Manhattan and we just happen to be
1,The Schuyler Sisters,ALL WOMEN,In the greatest city in the world
1,The Schuyler Sisters,ALL MEN,In the greatest city-
1,The Schuyler Sisters,COMPANY,In the greatest city in the world!
1,The Schuyler Sisters,ANGELICA,"Work, work! Angelica"
1,The Schuyler Sisters,ELIZA,"Work, work! Eliza"
1,The Schuyler Sisters,PEGGY,And Peggy!
1,The Schuyler Sisters,COMPANY,"Work, work!"
1,The Schuyler Sisters,ANGELICA/ELIZA/PEGGY,The Schuyler sisters
1,The Schuyler Sisters,COMPANY,"Work, work"
1,The Schuyler Sisters,ANGELICA/ELIZA/PEGGY,We're looking for a mind at work
1,The Schuyler Sisters,COMPANY,"Work, work "
1,The Schuyler Sisters,ANGELICA/ELIZA/PEGGY,hey
1,The Schuyler Sisters,COMPANY,"Work, work "
1,The Schuyler Sisters,ANGELICA/ELIZA/PEGGY,hey
1,The Schuyler Sisters,COMPANY,"Work, work"
1,The Schuyler Sisters,COMPANY,"Work, work"
1,The Schuyler Sisters,ANGELICA,Whoa!
1,The Schuyler Sisters,ELIZA/PEGGY,Hey! Hey! Hey! Hey! Hey!
1,The Schuyler Sisters,COMPANY,"Work, work"
1,The Schuyler Sisters,ANGELICA,In the greatest city in the world
1,The Schuyler Sisters,ELIZA/PEGGY,In the greatest city in the world
1,The Schuyler Sisters,COMPANY,In the greatest city in the world
1,Farmer Refuted,SEABURY,"Hear ye, hear ye! My name is Samuel Seabury"
1,Farmer Refuted,SEABURY,And I present
1,Farmer Refuted,SEABURY,"""Free Thoughts on the"
1,Farmer Refuted,SEABURY,Proceedings of the Continental Congress!"
1,Farmer Refuted,SEABURY,Heed not the rabble who scream revolution
1,Farmer Refuted,SEABURY,They have not your interests at heart
1,Farmer Refuted,MULLIGAN,Oh my God. Tear this dude apart
1,Farmer Refuted,SEABURY,Chaos and bloodshed are not a solution
1,Farmer Refuted,SEABURY,Don't let them lead you astray
1,Farmer Refuted,SEABURY,This Congress does not speak for me
1,Farmer Refuted,BURR,Let him be
1,Farmer Refuted,SEABURY,They're playing a dangerous game
1,Farmer Refuted,SEABURY,I pray the king shows you his mercy
1,Farmer Refuted,SEABURY,"For shame, for shame..."
1,Farmer Refuted,HAMILTON,Yo!
1,Farmer Refuted,HAMILTON,He'd have you all unravel at the sound of screams
1,Farmer Refuted,HAMILTON,But the Revolution is comin'
1,Farmer Refuted,HAMILTON,The have-nots are gonna win this
1,Farmer Refuted,HAMILTON,It's hard to listen to you with a straight face
1,Farmer Refuted,SEABURY,Heed not the rabble who scream Revolution
1,Farmer Refuted,SEABURY,They have not your interests at heart
1,Farmer Refuted,HAMILTON,"Chaos and bloodshed already haunt us, honestly you shouldn't even talk"
1,Farmer Refuted,HAMILTON,And what about Boston? Look at the cost
1,Farmer Refuted,HAMILTON,N' all that we've lost n' you talk about Congress?!
1,Farmer Refuted,SEABURY,Chaos and bloodshed are not a solution
1,Farmer Refuted,SEABURY,Don't let them lead you astray
1,Farmer Refuted,SEABURY,This Congress does not speak for me
1,Farmer Refuted,HAMILTON,My dog speaks more eloquently than thee
1,Farmer Refuted,SEABURY,They're playing a dangerous game
1,Farmer Refuted,HAMILTON,"But strangely, your mange is the same"
1,Farmer Refuted,SEABURY,I pray the king shows you his mercy
1,Farmer Refuted,HAMILTON,Is he in Jersey?
1,Farmer Refuted,SEABURY,For shame
1,Farmer Refuted,HAMILTON,For the Revolution
1,Farmer Refuted,SEABURY,For shame!
1,Farmer Refuted,COMPANY,For the revolution!
1,Farmer Refuted,SEABURY,Heed-
1,Farmer Refuted,HAMILTON,If you repeat yourself again I'm gonna-
1,Farmer Refuted,SEABURY/HAMILTON,Scream-
1,Farmer Refuted,HAMILTON,"Honestly, look at me, please don't read!"
1,Farmer Refuted,SEABURY,Not your interests-
1,Farmer Refuted,HAMILTON,Don't modulate the key then not debate with me!
1,Farmer Refuted,HAMILTON,Why should a tiny island across the sea regulate the price of tea?
1,Farmer Refuted,BURR,"Alexander, please!"
1,Farmer Refuted,HAMILTON,"Burr, I'd rather be divisive than indecisive, drop the niceties"
1,Farmer Refuted,ENSEMBLE,Silence! A message from the King!
1,Farmer Refuted,ENSEMBLE,A message from the King!
1,Farmer Refuted,FULL COMPANY,A message from the King!
2,You'll Be Back,KING GEORGE,You say
2,You'll Be Back,KING GEORGE,The price of my love's not a price that you're willing to pay
2,You'll Be Back,KING GEORGE,You cry
2,You'll Be Back,KING GEORGE,In your tea which you hurl in the sea when you see me go by
2,You'll Be Back,KING GEORGE,Why so sad?
2,You'll Be Back,KING GEORGE,Remember we made an arrangement when you went away
2,You'll Be Back,KING GEORGE,Now you're making me mad
2,You'll Be Back,KING GEORGE,"Remember, despite our estrangement, I'm your man"
2,You'll Be Back,KING GEORGE,"You'll be back, soon you'll see"
2,You'll Be Back,KING GEORGE,You'll remember you belong to me
2,You'll Be Back,KING GEORGE,"You'll be back, time will tell"
2,You'll Be Back,KING GEORGE,You'll remember that I served you well
2,You'll Be Back,KING GEORGE,"Oceans rise, empires fall"
2,You'll Be Back,KING GEORGE,We have seen each other through it all
2,You'll Be Back,KING GEORGE,And when push comes to shove
2,You'll Be Back,KING GEORGE,I will send a fully armed battalion to remind you of my love!
2,You'll Be Back,KING GEORGE,Da da da dat da dat da da da da ya da
2,You'll Be Back,KING GEORGE,Da da dat dat da ya da!
2,You'll Be Back,KING GEORGE,Da da da dat da dat da da da da ya da
2,You'll Be Back,KING GEORGE,Da da dat dat da...
2,You'll Be Back,KING GEORGE,You say our love is draining and you can't go on
2,You'll Be Back,KING GEORGE,You'll be the one complaining when I am gone...
2,You'll Be Back,KING GEORGE,"And no, don't change the subject"
2,You'll Be Back,KING GEORGE,Cuz you're my favorite subject
2,You'll Be Back,KING GEORGE,"My sweet, submissive subject"
2,You'll Be Back,KING GEORGE,"My loyal, royal subject"
2,You'll Be Back,KING GEORGE,Forever and ever and ever and ever and ever...
2,You'll Be Back,KING GEORGE,You'll be back like before
2,You'll Be Back,KING GEORGE,I will fight the fight and win the war
2,You'll Be Back,KING GEORGE,"For your love, for your praise"
2,You'll Be Back,KING GEORGE,And I'll love you till my dying days
2,You'll Be Back,KING GEORGE,"When you're gone, I'll go mad"
2,You'll Be Back,KING GEORGE,So don't throw away this thing we had
2,You'll Be Back,KING GEORGE,Cuz when push comes to shove
2,You'll Be Back,KING GEORGE,I will kill your friends and family to remind you of my love
2,You'll Be Back,KING GEORGE,Da da da dat da dat da da da da ya da
2,You'll Be Back,KING GEORGE,Da da dat dat da ya da!
2,You'll Be Back,KING GEORGE,Da da da dat da dat da da da da ya da
2,You'll Be Back,KING GEORGE,Da da dat-
2,You'll Be Back,KING GEORGE,Everybody!
2,You'll Be Back,FULL ENSEMBLE,Da da da dat da dat da da da da ya da
2,You'll Be Back,FULL ENSEMBLE,Da da dat dat da ya da!
2,You'll Be Back,FULL ENSEMBLE,Da da da dat da dat da da da da ya da da da da
2,You'll Be Back,FULL ENSEMBLE,Dat dat da ya da!
2,Right Hand Man,COMPANY,British Admiral Howe's got troops on the water
2,Right Hand Man,COMPANY,Thirty-two thousand troops in New York harbor
2,Right Hand Man,ENSEMBLE 1,Thirty-two thousand troops in New York harbor
2,Right Hand Man,ENSEMBLE 2,Thirty-two thousand troops in New York harbor
2,Right Hand Man,ENSEMBLE 1,When they surround our troops!
2,Right Hand Man,ENSEMBLE 2,They surround our troops!
2,Right Hand Man,ENSEMBLE 1,They surround our troops!
2,Right Hand Man,ENSEMBLE 2,They surround our troops!
2,Right Hand Man,ENSEMBLE 1,When they surround our troops!
2,Right Hand Man,HAMILTON,As a kid in the Caribbean I wished for a war
2,Right Hand Man,HAMILTON,I knew that I was poor
2,Right Hand Man,HAMILTON,I knew it was the only way to-
2,Right Hand Man,BURR/HAMILTON/LAFAYETTE/LAURENS/MULLIGAN,Rise up!
2,Right Hand Man,HAMILTON,If they tell my story
2,Right Hand Man,HAMILTON,I am either gonna die on the battlefield in glory or-
2,Right Hand Man,BURR/HAMILTON/LAFAYETTE/LAURENS/MULLIGAN,Rise up!
2,Right Hand Man,HAMILTON,I will fight for this land
2,Right Hand Man,HAMILTON,But there's only one man
2,Right Hand Man,HAMILTON,Who can give us a command so we can-
2,Right Hand Man,BURR/HAMILTON/LAFAYETTE/LAURENS/MULLIGAN,Rise up!
2,Right Hand Man,HAMILTON,Understand? It's the only way to-
2,Right Hand Man,BURR/HAMILTON/LAFAYETTE/LAURENS/MULLIGAN,Rise up! Rise up!
2,Right Hand Man,HAMILTON,Here he comes!
2,Right Hand Man,ENSEMBLE,Here comes the General!
2,Right Hand Man,BURR,Ladies and gentlemen!
2,Right Hand Man,ENSEMBLE,Here comes the General!
2,Right Hand Man,BURR,The moment you've been waiting for!
2,Right Hand Man,ENSEMBLE,Here comes the General!
2,Right Hand Man,BURR,The pride of Mount Vernon!
2,Right Hand Man,ENSEMBLE,Here comes the General!
2,Right Hand Man,BURR,George Washington!
2,Right Hand Man,WASHINGTON,We are outgunned 
2,Right Hand Man,ENSEMBLE,What?
2,Right Hand Man,WASHINGTON,Outmanned 
2,Right Hand Man,ENSEMBLE,What?
2,Right Hand Man,WASHINGTON,Outnumbered
2,Right Hand Man,WASHINGTON,Outplanned 
2,Right Hand Man,ENSEMBLE,"Buck, buck, buck, buck, buck!"
2,Right Hand Man,WASHINGTON,We gotta make an all out stand
2,Right Hand Man,WASHINGTON,"Ayo, I'm gonna need a right-hand man"
2,Right Hand Man,ENSEMBLE,"Buck, buck, buck, buck, buck!"
2,Right Hand Man,WASHINGTON,Check it-
2,Right Hand Man,WASHINGTON,Can I be real a second?
2,Right Hand Man,WASHINGTON,For just a millisecond?
2,Right Hand Man,WASHINGTON,Let down my guard and tell the people how I feel a second?
2,Right Hand Man,WASHINGTON,Now I'm the model of a modern major general
2,Right Hand Man,WASHINGTON,The venerated Virginian veteran whose men are all
2,Right Hand Man,WASHINGTON,"Lining up, to put me up on a pedestal"
2,Right Hand Man,WASHINGTON,Writin' letters to relatives
2,Right Hand Man,WASHINGTON,Embellishin' my elegance and eloquence
2,Right Hand Man,WASHINGTON,But the elephant is in the room
2,Right Hand Man,WASHINGTON,The truth is in ya face when ya hear the British cannons go...
2,Right Hand Man,ENSEMBLE,Boom!
2,Right Hand Man,WASHINGTON,Any hope of success is fleeting
2,Right Hand Man,WASHINGTON,How can I keep leading when the people I'm
2,Right Hand Man,WASHINGTON,Leading keep retreating?
2,Right Hand Man,WASHINGTON,We put a stop to the bleeding as the British take Brooklyn
2,Right Hand Man,WASHINGTON,"Knight takes rook, but look"
2,Right Hand Man,WASHINGTON,We are outgunned 
2,Right Hand Man,ENSEMBLE,What?
2,Right Hand Man,WASHINGTON,Outmanned 
2,Right Hand Man,ENSEMBLE,What?
2,Right Hand Man,WASHINGTON,Outnumbered
2,Right Hand Man,WASHINGTON,Outplanned 
2,Right Hand Man,ENSEMBLE,"Buck, buck, buck, buck, buck!"
2,Right Hand Man,WASHINGTON,We gotta make an all out stand
2,Right Hand Man,WASHINGTON,"Ayo, I'm gonna need a right-hand man"
2,Right Hand Man,ENSEMBLE,"Buck, buck, buck, buck, buck!"
2,Right Hand Man,WASHINGTON,Incoming!
2,Right Hand Man,HAMILTON,They're battering down the Battery check the damages
2,Right Hand Man,MULLIGAN,Rah!
2,Right Hand Man,HAMILTON,We gotta stop 'em and rob 'em of their advantages
2,Right Hand Man,MULLIGAN,Rah!
2,Right Hand Man,HAMILTON,Let's take a stand with the stamina God has granted us
2,Right Hand Man,HAMILTON,Hamilton won't abandon ship
2,Right Hand Man,HAMILTON,"Yo, let's steal their cannons-"
2,Right Hand Man,MULLIGAN,Shh-boom! 
2,Right Hand Man,COMPANY,Boom!
2,Right Hand Man,WASHINGTON,"Goes the cannon, watch the blood and the shit spray and..."
2,Right Hand Man,COMPANY,Boom!
2,Right Hand Man,WASHINGTON,"Goes the cannon, we're abandonin' Kips Bay and..."
2,Right Hand Man,COMPANY,Boom!
2,Right Hand Man,WASHINGTON,There's another ship and...
2,Right Hand Man,COMPANY,Boom!
2,Right Hand Man,WASHINGTON,We just lost the southern tip and...
2,Right Hand Man,COMPANY,Boom!
2,Right Hand Man,WASHINGTON,"We gotta run to Harlem quick, we can't afford another slip"
2,Right Hand Man,WASHINGTON,Guns and horses giddyup
2,Right Hand Man,WASHINGTON,I decide to divvy up
2,Right Hand Man,WASHINGTON,"My forces, they're skittish as the British cut the city up"
2,Right Hand Man,WASHINGTON,"This close to giving up, facing mad scrutiny"
2,Right Hand Man,WASHINGTON,I scream in the face of this mass mutiny:
2,Right Hand Man,WASHINGTON,Are these the men with which I am to defend America?
2,Right Hand Man,WASHINGTON,"We ride at midnight, Manhattan in the distance"
2,Right Hand Man,WASHINGTON,"I cannot be everywhere at once, people"
2,Right Hand Man,WASHINGTON,I'm in dire need of assistance...
2,Right Hand Man,BURR,"Your excellency, sir!"
2,Right Hand Man,WASHINGTON,Who are you?
2,Right Hand Man,BURR,"Aaron Burr, Sir?"
2,Right Hand Man,BURR,Permission to state my case?
2,Right Hand Man,WASHINGTON,As you were
2,Right Hand Man,BURR,Sir
2,Right Hand Man,BURR,I was a captain under General Montgomery
2,Right Hand Man,BURR,Until he caught a bullet in the neck in Quebec
2,Right Hand Man,BURR,"And well, in summary"
2,Right Hand Man,BURR,I think that I could be of some assistance
2,Right Hand Man,BURR,I admire how you keep firing on the British
2,Right Hand Man,BURR,From a distance
2,Right Hand Man,WASHINGTON,Huh
2,Right Hand Man,BURR,"I have some questions, a couple of suggestions on how to fight instead of fleeing west"
2,Right Hand Man,WASHINGTON,Yes?
2,Right Hand Man,BURR,Well-
2,Right Hand Man,HAMILTON,"Your excellency, you wanted to see me?"
2,Right Hand Man,WASHINGTON,"Hamilton, come in, have you met Burr?"
2,Right Hand Man,HAMILTON,"Yes, sir"
2,Right Hand Man,BURR/HAMILTON,We keep meeting
2,Right Hand Man,BURR,"As I was saying, sir, I look forward to seeing your strategy play out"
2,Right Hand Man,WASHINGTON,Burr?
2,Right Hand Man,BURR,Sir?
2,Right Hand Man,WASHINGTON,Close the door on your way out
2,Right Hand Man,HAMILTON,"Have I done something wrong, sir?"
2,Right Hand Man,WASHINGTON,On the contrary
2,Right Hand Man,WASHINGTON,I called you here because our odds are beyond scary
2,Right Hand Man,WASHINGTON,"Your reputation precedes you, but I have to laugh"
2,Right Hand Man,HAMILTON,Sir?
2,Right Hand Man,WASHINGTON,"Hamilton, how come no one can get you on their staff?"
2,Right Hand Man,HAMILTON,Sir!
2,Right Hand Man,WASHINGTON,"Don't get me wrong, you're a young man of great renown"
2,Right Hand Man,WASHINGTON,I know you stole British cannons when we were still downtown
2,Right Hand Man,WASHINGTON,Nathaniel Green and Henry Knox wanted to hire you...
2,Right Hand Man,HAMILTON,To be their Secretary? I don't think so
2,Right Hand Man,WASHINGTON,Why're you upset?
2,Right Hand Man,HAMILTON,I'm not-
2,Right Hand Man,WASHINGTON,"It's alright, you want to fight, you've got a hunger"
2,Right Hand Man,WASHINGTON,I was just like you when I was younger
2,Right Hand Man,WASHINGTON,Head full of fantasies of dyin' like a martyr?
2,Right Hand Man,HAMILTON,Yes
2,Right Hand Man,WASHINGTON,"Dying is easy, young man. Living is harder"
2,Right Hand Man,HAMILTON,Why are you telling me this?
2,Right Hand Man,WASHINGTON,I'm being honest
2,Right Hand Man,WASHINGTON,I'm working with a third of what our Congress has promised
2,Right Hand Man,WASHINGTON,We are a powder keg about to explode
2,Right Hand Man,WASHINGTON,I need someone like you to lighten the load. So?
2,Right Hand Man,COMPANY EXCEPT HAMILTON,I am not throwin' away my shot!
2,Right Hand Man,COMPANY EXCEPT HAMILTON,I am not throwin' away my shot!
2,Right Hand Man,COMPANY EXCEPT HAMILTON,"Ayo, I'm just like my country, I'm young"
2,Right Hand Man,COMPANY EXCEPT HAMILTON,Scrappy and hungry!
2,Right Hand Man,HAMILTON,I am not throwing away my shot!
2,Right Hand Man,WASHINGTON,Son
2,Right Hand Man,WASHINGTON & COMPANY,"We are outgunned, outmanned!"
2,Right Hand Man,HAMILTON,You need all the help you can get
2,Right Hand Man,HAMILTON,"I have some friends. Laurens, Mulligan"
2,Right Hand Man,HAMILTON,"Marquis de Lafayette, okay, what else?"
2,Right Hand Man,WASHINGTON & COMPANY,"Outnumbered, outplanned!"
2,Right Hand Man,HAMILTON,We'll need some spies on the inside
2,Right Hand Man,HAMILTON,Some King's men who might let some things slide
2,Right Hand Man,COMPANY,Boom!
2,Right Hand Man,ANGELICA/ELIZA/PEGGY/WOMEN,"Whoa, whoa, whoa"
2,Right Hand Man,HAMILTON,"I'll write to Congress and tell 'em we need supplies, you rally the guys,"
